@relation R_data_frame
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute class hierarchical GO0009987/GO0022402,root/GO0009987,GO0022402/GO1903047,GO0006357/GO0000122,GO0045892/GO0000122,GO0006355/GO0006357,GO0010468/GO0006355,GO1903506/GO0006355,GO2000112/GO0006355,GO0060255/GO0010468,GO0019222/GO0060255,GO0050789/GO0019222,GO0065007/GO0050789,root/GO0065007,GO2001141/GO1903506,GO0010556/GO2001141,GO0031326/GO2001141,GO0051252/GO2001141,GO0009889/GO0010556,GO0060255/GO0010556,GO0019222/GO0009889,GO0009889/GO0031326,GO0031323/GO0031326,GO0019222/GO0031323,GO0050794/GO0031323,GO0050789/GO0050794,GO0019219/GO0051252,GO0060255/GO0051252,GO0031323/GO0019219,GO0051171/GO0019219,GO0080090/GO0019219,GO0019222/GO0051171,GO0019222/GO0080090,GO0010556/GO2000112,GO0031326/GO2000112,GO0006355/GO0045892,GO0010629/GO0045892,GO1903507/GO0045892,GO2000113/GO0045892,GO0010468/GO0010629,GO0010605/GO0010629,GO0009892/GO0010605,GO0060255/GO0010605,GO0019222/GO0009892,GO0048519/GO0009892,GO0050789/GO0048519,GO1902679/GO1903507,GO1903506/GO1903507,GO0010558/GO1902679,GO0031327/GO1902679,GO0051253/GO1902679,GO2001141/GO1902679,GO0009890/GO0010558,GO0010556/GO0010558,GO0010605/GO0010558,GO0009889/GO0009890,GO0009892/GO0009890,GO0009890/GO0031327,GO0031324/GO0031327,GO0031326/GO0031327,GO0009892/GO0031324,GO0031323/GO0031324,GO0048523/GO0031324,GO0048519/GO0048523,GO0050794/GO0048523,GO0010605/GO0051253,GO0045934/GO0051253,GO0051252/GO0051253,GO0019219/GO0045934,GO0031324/GO0045934,GO0051172/GO0045934,GO0009892/GO0051172,GO0051171/GO0051172,GO0010558/GO2000113,GO0031327/GO2000113,GO2000112/GO2000113,GO0006464/GO0006468,GO0016310/GO0006468,GO0036211/GO0006464,GO0044267/GO0006464,GO0019538/GO0036211,GO0043412/GO0036211,GO0043170/GO0019538,GO0044238/GO0019538,GO0071704/GO0043170,GO0008152/GO0071704,root/GO0008152,GO0008152/GO0044238,GO0043170/GO0043412,GO0019538/GO0044267,GO0044260/GO0044267,GO0043170/GO0044260,GO0044237/GO0044260,GO0008152/GO0044237,GO0009987/GO0044237,GO0006796/GO0016310,GO0006793/GO0006796,GO0044237/GO0006793,GO0009987/GO0007165,GO0050794/GO0007165,GO0007165/GO0035556,GO0044260/GO0016070,GO0090304/GO0016070,GO0006139/GO0090304,GO0043170/GO0090304,GO0006725/GO0006139,GO0034641/GO0006139,GO0044238/GO0006139,GO0046483/GO0006139,GO1901360/GO0006139,GO0044237/GO0006725,GO0006807/GO0034641,GO0044237/GO0034641,GO0008152/GO0006807,GO0044237/GO0046483,GO0071704/GO1901360,GO0009056/GO0044248,GO0044237/GO0044248,GO0008152/GO0009056,GO0009056/GO1901575,GO0071704/GO1901575,GO0009057/GO0044265,GO0044248/GO0044265,GO0044260/GO0044265,GO0043170/GO0009057,GO1901575/GO0009057,GO0016070/GO0016071,GO0009893/GO0031325,GO0031323/GO0031325,GO0048522/GO0031325,GO0019222/GO0009893,GO0048518/GO0009893,GO0050789/GO0048518,GO0048518/GO0048522,GO0050794/GO0048522,GO0009893/GO0010604,GO0060255/GO0010604,GO0065009/GO0050790,GO0065007/GO0065009,GO0044093/GO0043085,GO0050790/GO0043085,GO0065009/GO0044093,GO0032446/GO0016567,GO0070647/GO0032446,GO0006464/GO0070647,GO0016043/GO0006996,GO0009987/GO0016043,GO0071840/GO0016043,root/GO0071840,GO0000377/GO0000398,GO0006397/GO0000398,GO0000375/GO0000377,GO0008380/GO0000375,GO0006396/GO0008380,GO0016070/GO0006396,GO0006396/GO0006397,GO0016071/GO0006397,GO0044260/GO0006259,GO0090304/GO0006259,GO0006996/GO0051276,GO0006259/GO0006310,GO0006259/GO0006281,GO0006974/GO0006281,GO0033554/GO0006974,GO0006950/GO0033554,GO0051716/GO0033554,GO0050896/GO0006950,root/GO0050896,GO0009987/GO0051716,GO0050896/GO0051716,GO0009059/GO0034645,GO0044249/GO0034645,GO0044260/GO0034645,GO0043170/GO0009059,GO1901576/GO0009059,GO0009058/GO1901576,GO0071704/GO1901576,GO0008152/GO0009058,GO0009058/GO0044249,GO0044237/GO0044249,GO0006139/GO0034654,GO0018130/GO0034654,GO0019438/GO0034654,GO0044271/GO0034654,GO1901362/GO0034654,GO0044249/GO0018130,GO0046483/GO0018130,GO0006725/GO0019438,GO0044249/GO0019438,GO0034641/GO0044271,GO0044249/GO0044271,GO1901360/GO1901362,GO1901576/GO1901362,GO0048856/GO0048731,GO0032502/GO0048856,root/GO0032502,root/GO0032501,GO0048856/GO0048513,GO0007165/GO0007166,GO0051234/GO0006810,GO0051179/GO0051234,root/GO0051179,GO0006259/GO0006260,GO0034645/GO0006260,GO0034645/GO0006351,GO0097659/GO0006351,GO0032774/GO0097659,GO0009059/GO0032774,GO0016070/GO0032774,GO0034654/GO0032774,GO0016072/GO0006364,GO0034470/GO0006364,GO0034660/GO0016072,GO0016070/GO0034660,GO0006396/GO0034470,GO0034660/GO0034470,GO0006351/GO0006366,GO0006810/GO0071702,GO0006810/GO0071705,GO0006810/GO0046907,GO0051641/GO0046907,GO0051649/GO0046907,GO0051179/GO0051641,GO0051234/GO0051649,GO0034645/GO0006412,GO0043043/GO0006412,GO0044267/GO0006412,GO0006518/GO0043043,GO0043604/GO0043043,GO1901566/GO0043043,GO0043603/GO0006518,GO1901564/GO0006518,GO0034641/GO0043603,GO0006807/GO1901564,GO0071704/GO1901564,GO0043603/GO0043604,GO0044271/GO0043604,GO1901564/GO1901566,GO1901576/GO1901566,GO0019538/GO0006508,GO0019941/GO0006511,GO0043632/GO0019941,GO0051603/GO0019941,GO0044265/GO0043632,GO0006508/GO0051603,GO0015031/GO0006886,GO0046907/GO0006886,GO0015833/GO0015031,GO0045184/GO0015031,GO0042886/GO0015833,GO0071702/GO0015833,GO0071705/GO0042886,GO0008104/GO0045184,GO0051234/GO0045184,GO0033036/GO0008104,GO0051179/GO0033036,GO0006810/GO0006811,GO0042981/GO0043065,GO0043068/GO0043065,GO0043067/GO0042981,GO0010941/GO0043067,GO0050794/GO0010941,GO0010942/GO0043068,GO0043067/GO0043068,GO0010941/GO0010942,GO0048522/GO0010942,GO0050790/GO0051336,GO0043085/GO0051345,GO0051336/GO0051345,GO0006950/GO0006952,GO0006952/GO0006954,GO0050794/GO0051726,GO0022402/GO0007062,GO0051276/GO0007062,GO0048285/GO0000280,GO0006996/GO0048285,root/GO0022414,GO0022610/GO0007155,root/GO0022610,GO0007165/GO0007186,GO0009987/GO0007154,root/GO0023052,GO0022414/GO0048609,GO0048731/GO0007399,root/GO0051704,GO0042127/GO0008284,GO0048522/GO0008284,GO0050794/GO0042127,GO0042127/GO0008285,GO0048523/GO0008285,GO0044403/GO0016032,GO0044764/GO0016032,GO0044419/GO0044403,GO0051704/GO0044419,GO0009987/GO0044764,GO0051704/GO0044764,GO0010468/GO0010628,GO0010604/GO0010628,GO0006511/GO0043161,GO0010498/GO0043161,GO0030163/GO0010498,GO0051603/GO0010498,GO0009057/GO0030163,GO0019538/GO0030163,GO0008152/GO0032259,GO0006810/GO0055085,GO0042981/GO0043066,GO0043069/GO0043066,GO0043067/GO0043069,GO0060548/GO0043069,GO0010941/GO0060548,GO0048523/GO0060548,GO0043087/GO0043547,GO0051345/GO0043547,GO0051336/GO0043087,GO0006355/GO0045893,GO0010628/GO0045893,GO1903508/GO0045893,GO1902680/GO1903508,GO1903506/GO1903508,GO0010557/GO1902680,GO0031328/GO1902680,GO0051254/GO1902680,GO2001141/GO1902680,GO0009891/GO0010557,GO0010556/GO0010557,GO0010604/GO0010557,GO0009889/GO0009891,GO0009893/GO0009891,GO0009891/GO0031328,GO0031325/GO0031328,GO0031326/GO0031328,GO0010604/GO0051254,GO0045935/GO0051254,GO0051252/GO0051254,GO0019219/GO0045935,GO0031325/GO0045935,GO0051173/GO0045935,GO0009893/GO0051173,GO0051171/GO0051173,GO0006357/GO0045944,GO0045893/GO0045944
@data
0.881619,0.505249,0.803859,0.058201,0.485877,0.570375,0.421772,0.40566,0.888209,0.477688,0.752579,0.230482,0.596221,0.557151,0.378208,0.72297,0.532057,0.319094,0.572457,0.804493,0.666632,0.488046,0.76814,0.500525,0.671432,0.691825,0.281562,0.658129,0.577189,0.363939,0.561971,0.780333,1,0.151849,0.654174,0.892694,0.554154,0.583914,0.450306,0.397939,0.629472,0.529165,0.505177,0.640207,0.509022,0.62936,0.6157,0.67867,0.527625,0.306376,GO1903047@GO0022402@GO0009987@GO0006357@GO0000122@GO0045892@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0010629@GO1903507@GO2000113@GO0010605@GO0009892@GO0048519@GO1902679@GO0010558@GO0031327@GO0051253@GO0009890@GO0031324@GO0048523@GO0045934@GO0051172@GO0035556@GO0006468@GO0007165@GO0006464@GO0016310@GO0036211@GO0044267@GO0019538@GO0043412@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016071@GO0016070@GO0044265@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0044248@GO0009056@GO1901575@GO0009057@GO0031325@GO0009893@GO0048522@GO0048518@GO0010604@GO0050790@GO0065009@GO0043085@GO0044093@GO0016567@GO0032446@GO0070647@GO0006996@GO0016043@GO0071840@GO0000377@GO0000398@GO0006397@GO0000375@GO0008380@GO0006396@GO0006259@GO0051276@GO0006310@GO0006281@GO0006974@GO0033554@GO0006950@GO0051716@GO0050896@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0048731@GO0048856@GO0032502@GO0032501@GO0006810@GO0051234@GO0051179@GO0006260@GO0006351@GO0097659@GO0032774@GO0016072@GO0006364@GO0034470@GO0034660@GO0006366@GO0071702@GO0071705@GO0006412@GO0043043@GO0006518@GO0043604@GO1901566@GO0043603@GO1901564@GO0006508@GO0019941@GO0006511@GO0043632@GO0051603@GO0015031@GO0015833@GO0045184@GO0042886@GO0008104@GO0033036@GO0006811@GO0043065@GO0042981@GO0043068@GO0043067@GO0010941@GO0010942@GO0051336@GO0051345@GO0006952@GO0051726@GO0007062@GO0000280@GO0048285@GO0022414@GO0022610@GO0007155@GO0007186@GO0048609@GO0007399@GO0051704@GO0042127@GO0008284@GO0008285@GO0016032@GO0044403@GO0044764@GO0044419@GO0010628@GO0043161@GO0010498@GO0030163@GO0055085@GO0043066@GO0043069@GO0060548@GO0043087@GO0043547@GO0045893@GO1903508@GO1902680@GO0010557@GO0031328@GO0051254@GO0009891@GO0045935@GO0051173@GO0045944
0.08834,0.137433,0.624654,0.886597,0.493245,0.46545,0.378154,0.50838,0.652964,0.489578,0.615619,0.419543,0.654487,0.436862,0.527857,0.656636,0.472084,0.455698,0.481977,0.665078,0.581334,0.433204,0.623513,0.597116,0.591416,0.536906,0.530934,0.52379,0.620531,0.497824,0.39237,0.50441,0.345795,0.507644,0.562154,0.641328,0.565518,0.55295,0.626061,0.51466,0.562642,0.470157,0.612727,0.556553,0.560951,0.460843,0.581324,0.49568,0.490153,0.349134,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.128937,0.140336,0.304627,0.914605,0.200551,0.540307,0.496541,0.514154,0.740795,0.774404,0.616624,0.462628,0.672029,0.397936,0.51042,0.660365,0.472361,0.449375,0.427645,0.671034,0.604578,0.44022,0.621199,0.596309,0.601268,0.560463,0.546025,0.524057,0.618908,0.459426,0.360633,0.55521,0.537957,0.542574,0.563319,0.627007,0.462685,0.566116,0.636945,0.512851,0.529494,0.455408,0.571877,0.555464,0.574715,0.451,0.580401,0.49491,0.493959,0.352257,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0007165@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006810@GO0051234@GO0051179@GO0006351@GO0097659@GO0032774
0.115425,0.205314,0.637692,0.914484,0.486976,0.453219,0.475545,0.457088,0.706352,0.450984,0.602344,0.434821,0.661225,0.439052,0.534868,0.653414,0.46801,0.467897,0.538335,0.654355,0.587905,0.419585,0.616426,0.593567,0.599435,0.528593,0.529158,0.513865,0.618781,0.531972,0.375209,0.536281,0.555312,0.541352,0.490267,0.661114,0.566587,0.547066,0.624529,0.529926,0.565572,0.459624,0.611827,0.561321,0.561684,0.423178,0.578764,0.506979,0.491699,0.351065,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.107921,0.188626,0.628738,0.913889,0.491419,0.446971,0.497395,0.453699,0.709098,0.444235,0.603452,0.430935,0.651969,0.435191,0.543237,0.660084,0.456187,0.469486,0.523009,0.65599,0.588525,0.410526,0.619419,0.577445,0.57973,0.545641,0.534698,0.520586,0.625277,0.547425,0.376063,0.547732,0.570382,0.55091,0.457416,0.660959,0.545912,0.547817,0.599089,0.509208,0.583399,0.452237,0.596079,0.564622,0.56088,0.402213,0.577799,0.501398,0.491964,0.347044,GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090
0.251073,0.202226,0.268347,0.875188,0.689899,0.350945,0.449742,0.251475,0.389464,0.627158,0.204531,0.367482,0.661834,0.503174,0.59401,0.704536,0.405886,0.558121,0.320006,0.763734,0.363914,0.313453,0.817655,0.666087,0.746355,0.521351,0.369882,0.430805,0.642733,0.497317,0.437705,0.677344,0.456942,0.553077,0.493983,0.740602,0.458138,0.468343,0.606118,0.546544,0.56956,0.475267,0.564732,0.582325,0.518924,0.351116,0.640199,0.565456,0.427441,0.345237,GO0009987@GO0006357@GO0000122@GO0045892@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0010629@GO1903507@GO2000113@GO0010605@GO0009892@GO0048519@GO1902679@GO0010558@GO0031327@GO0051253@GO0009890@GO0031324@GO0048523@GO0045934@GO0051172@GO0006468@GO0007165@GO0006464@GO0016310@GO0036211@GO0044267@GO0019538@GO0043412@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0031325@GO0009893@GO0048522@GO0048518@GO0010604@GO0050790@GO0065009@GO0043085@GO0044093@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0048856@GO0032502@GO0032501@GO0006810@GO0051234@GO0051179@GO0006351@GO0097659@GO0032774@GO0071702@GO0071705@GO0006508@GO0015031@GO0015833@GO0045184@GO0042886@GO0008104@GO0033036@GO0051336@GO0051345@GO0022610@GO0007155@GO0010628@GO0043087@GO0043547@GO0045893@GO1903508@GO1902680@GO0010557@GO0031328@GO0051254@GO0009891@GO0045935@GO0051173@GO0045944
0.132276,0.197417,0.511272,0.941971,0.589861,0.564671,0.540548,0.476691,0.707522,0.457628,0.628635,0.403204,0.638501,0.464059,0.533876,0.661836,0.47724,0.477779,0.519468,0.643872,0.604603,0.432674,0.607607,0.59794,0.620338,0.544432,0.542114,0.521899,0.62018,0.524978,0.366624,0.526574,0.61808,0.559311,0.5459,0.637914,0.407134,0.547817,0.635642,0.523618,0.543399,0.461438,0.592159,0.554982,0.562337,0.415925,0.579863,0.498777,0.497231,0.350599,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0007165@GO0016310@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006810@GO0051234@GO0051179@GO0006351@GO0097659@GO0032774
0.113718,0.203119,0.638205,0.913937,0.485142,0.453602,0.4797,0.452167,0.710402,0.448914,0.600766,0.42989,0.658912,0.436584,0.540987,0.657307,0.468566,0.471193,0.531717,0.655732,0.587976,0.423323,0.615887,0.599933,0.593804,0.536029,0.529196,0.519252,0.616877,0.531684,0.371428,0.534252,0.566909,0.542521,0.481454,0.660813,0.566967,0.542262,0.623157,0.527089,0.564718,0.463578,0.608809,0.562428,0.560751,0.414827,0.577084,0.501283,0.488283,0.350306,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.099143,0.139468,0.60357,0.888142,0.517128,0.47779,0.422529,0.543522,0.65303,0.486001,0.637189,0.417045,0.661268,0.453794,0.507579,0.644104,0.462016,0.435496,0.523246,0.658552,0.584708,0.418756,0.633157,0.573325,0.626334,0.51189,0.521626,0.523725,0.630637,0.522135,0.398152,0.535971,0.37254,0.514226,0.592591,0.651366,0.549155,0.559411,0.637375,0.516344,0.550801,0.460765,0.621969,0.545517,0.562412,0.474812,0.587678,0.510142,0.49022,0.354225,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0016310@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.563814,0.129144,0.370192,0.35917,0.699547,0.942402,0.890901,0.78876,0.714444,0.503166,0.685581,0.134923,0.411839,1,0.606882,0.454388,0.279228,0.293227,0.729032,0.456789,0.421035,0.384918,0.540671,0.517131,0.728442,0.311858,0.407433,0.559787,0.712829,0.640309,0.423272,0.605287,0.406711,0.578596,0.614963,0.646802,0.793543,0.58067,0.666662,0.668578,0.606056,0.601582,0.83168,0.520331,0.591013,0.500684,0.592728,0.537769,0.65291,0.372108,GO0009987@GO0006357@GO0000122@GO0045892@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0010629@GO1903507@GO2000113@GO0010605@GO0009892@GO0048519@GO1902679@GO0010558@GO0031327@GO0051253@GO0009890@GO0031324@GO0048523@GO0045934@GO0051172@GO0035556@GO0006468@GO0007165@GO0006464@GO0016310@GO0036211@GO0044267@GO0019538@GO0043412@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0031325@GO0009893@GO0048522@GO0048518@GO0010604@GO0050790@GO0065009@GO0043085@GO0044093@GO0016567@GO0032446@GO0070647@GO0016043@GO0071840@GO0050896@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0048731@GO0048856@GO0032502@GO0032501@GO0048513@GO0007166@GO0006810@GO0051234@GO0051179@GO0006351@GO0097659@GO0032774@GO0006366@GO0071702@GO0071705@GO0046907@GO0051641@GO0051649@GO0006508@GO0006886@GO0015031@GO0015833@GO0045184@GO0042886@GO0008104@GO0033036@GO0006811@GO0043065@GO0042981@GO0043068@GO0043067@GO0010941@GO0010942@GO0051336@GO0051345@GO0022610@GO0007155@GO0007186@GO0007154@GO0023052@GO0007399@GO0051704@GO0042127@GO0008284@GO0008285@GO0016032@GO0044403@GO0044764@GO0044419@GO0010628@GO0055085@GO0043066@GO0043069@GO0060548@GO0043087@GO0043547@GO0045893@GO1903508@GO1902680@GO0010557@GO0031328@GO0051254@GO0009891@GO0045935@GO0051173@GO0045944
0.067959,0.064309,0.450443,0.9265,0.614026,0.393622,0.410489,0.385607,0.708913,0.462614,0.659047,0.401908,0.614762,0.487947,0.494475,0.571082,0.520492,0.490084,0.405888,0.688789,0.639723,0.43282,0.634084,0.623526,0.56128,0.525332,0.524868,0.551237,0.677829,0.513067,0.371979,0.465943,0.566924,0.555398,0.533761,0.610633,0.602549,0.624625,0.693799,0.454466,0.637945,0.492761,0.606569,0.54269,0.568681,0.363581,0.582535,0.496621,0.5255,0.333424,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.1148,0.200893,0.636628,0.911296,0.48666,0.452454,0.48485,0.449071,0.707513,0.449692,0.598608,0.429516,0.659416,0.434301,0.541352,0.658807,0.465945,0.471726,0.529588,0.652531,0.589352,0.425867,0.613134,0.599876,0.592705,0.534923,0.531425,0.518698,0.618726,0.532283,0.370634,0.53567,0.572735,0.543654,0.478974,0.65989,0.565234,0.542867,0.623383,0.529772,0.564967,0.465777,0.608236,0.56333,0.561813,0.414278,0.575366,0.501323,0.490197,0.350798,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.295524,0.219422,0.194762,0.87359,0.877853,0.291568,0.323783,0.292874,0.91568,0.401232,0.757511,0.330931,0.598898,0.626214,0.235149,0.819399,0.536467,0.629888,0.414278,0.744086,0.605681,0.577391,0.521215,0.462007,0.677586,0.531237,0.594166,0.484809,0.591991,0.562167,0.359639,0.460447,0.407663,0.618591,0.378638,0.641826,0.557062,0.578921,0.628983,0.514255,0.515477,0.43419,0.516897,0.544881,0.571566,0.566951,0.559953,0.54254,0.401619,0.374883,GO0009987@GO0006357@GO0000122@GO0045892@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0010629@GO1903507@GO2000113@GO0010605@GO0009892@GO0048519@GO1902679@GO0010558@GO0031327@GO0051253@GO0009890@GO0031324@GO0048523@GO0045934@GO0051172@GO0035556@GO0006468@GO0007165@GO0006464@GO0016310@GO0036211@GO0044267@GO0019538@GO0043412@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016071@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0031325@GO0009893@GO0048522@GO0048518@GO0010604@GO0050790@GO0065009@GO0043085@GO0044093@GO0016567@GO0032446@GO0070647@GO0000377@GO0000398@GO0006397@GO0000375@GO0008380@GO0006396@GO0006259@GO0006281@GO0006974@GO0033554@GO0006950@GO0051716@GO0050896@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0048856@GO0032502@GO0032501@GO0006810@GO0051234@GO0051179@GO0006351@GO0097659@GO0032774@GO0016072@GO0006364@GO0034470@GO0034660@GO0071702@GO0071705@GO0006412@GO0043043@GO0006518@GO0043604@GO1901566@GO0043603@GO1901564@GO0006508@GO0015031@GO0015833@GO0045184@GO0042886@GO0008104@GO0033036@GO0051336@GO0051345@GO0006952@GO0022610@GO0007155@GO0051704@GO0016032@GO0044403@GO0044764@GO0044419@GO0010628@GO0043087@GO0043547@GO0045893@GO1903508@GO1902680@GO0010557@GO0031328@GO0051254@GO0009891@GO0045935@GO0051173@GO0045944
